person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
36,148000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,14.11,1,0.07,N,13
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3
29,32000,RENT,1.0,PERSONAL,D,5000,14.84,1,0.16,N,8
24,30996,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,1,0.05,Y,2
29,32000,RENT,1.0,HOMEIMPROVEMENT,D,5000,,1,0.16,N,10
32,121500,MORTGAGE,11.0,VENTURE,A,6000,7.51,0,0.05,N,6
27,72000,MORTGAGE,11.0,PERSONAL,B,5000,11.86,1,0.07,N,10
22,39000,RENT,5.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.33,N,4
22,18000,RENT,0.0,VENTURE,C,3500,13.48,1,0.19,Y,2
26,50400,RENT,10.0,HOMEIMPROVEMENT,B,15000,10.75,0,0.3,N,2
30,54383,RENT,5.0,HOMEIMPROVEMENT,D,25000,15.65,1,0.46,Y,7
24,132000,MORTGAGE,8.0,VENTURE,D,14000,17.49,0,0.11,Y,2
43,42000,MORTGAGE,0.0,MEDICAL,A,7775,5.99,0,0.19,N,16
24,47000,MORTGAGE,3.0,MEDICAL,B,12000,12.21,0,0.26,N,3
28,35600,RENT,3.0,EDUCATION,A,4000,7.49,0,0.11,N,6
23,45000,RENT,1.0,PERSONAL,A,15000,7.9,1,0.33,N,4
22,20800,RENT,1.0,DEBTCONSOLIDATION,A,7200,6.91,1,0.35,N,4
28,30000,RENT,0.0,VENTURE,D,10000,14.54,1,0.33,N,7
28,78000,RENT,12.0,HOMEIMPROVEMENT,G,24625,18.36,1,0.32,N,5
27,60000,RENT,0.0,VENTURE,B,20000,12.21,1,0.33,N,5
34,94000,MORTGAGE,3.0,MEDICAL,A,15000,6.54,0,0.16,N,5
24,59000,RENT,5.0,EDUCATION,C,15000,14.79,1,0.25,Y,3
25,62393,OTHER,0.0,MEDICAL,D,20000,15.05,1,0.27,Y,3
35,31000,MORTGAGE,2.0,PERSONAL,B,8875,11.99,1,0.29,N,7
28,108000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000,12.87,0,0.05,Y,9
31,68400,MORTGAGE,3.0,EDUCATION,B,15000,11.71,0,0.22,N,5
34,69996,RENT,13.0,MEDICAL,B,32000,10.99,1,0.46,N,8
25,42000,RENT,3.0,VENTURE,A,18000,6.17,1,0.43,N,2
23,68500,MORTGAGE,7.0,PERSONAL,D,9800,14.84,1,0.14,N,2
31,16656,MORTGAGE,,MEDICAL,C,2400,14.72,1,0.14,N,7
26,110000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,23750,12.99,0,0.22,Y,4
24,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.14,N,3
33,19200,RENT,,PERSONAL,B,6000,10.65,1,0.31,N,6
25,50500,RENT,4.0,VENTURE,B,15000,11.14,0,0.3,N,4
25,62500,RENT,2.0,VENTURE,D,12000,16.77,1,0.19,N,2
31,121000,RENT,15.0,HOMEIMPROVEMENT,D,18400,,0,0.15,Y,10
30,14500,RENT,15.0,DEBTCONSOLIDATION,A,7000,6.76,1,0.48,N,5
22,62900,MORTGAGE,1.0,MEDICAL,E,25000,14.38,1,0.34,N,2
42,37000,RENT,0.0,EDUCATION,C,15200,14.26,1,0.41,Y,16
24,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,16000,9.63,0,0.13,N,2
27,22800,RENT,5.0,PERSONAL,C,3500,13.99,1,0.15,Y,10
24,80000,MORTGAGE,4.0,VENTURE,A,3000,6.99,0,0.04,N,2
25,30000,RENT,4.0,MEDICAL,C,1400,13.11,0,0.05,N,2
32,51000,MORTGAGE,5.0,MEDICAL,C,15000,,1,0.29,Y,8
29,120000,OWN,5.0,MEDICAL,B,8000,11.11,0,0.07,N,10
24,100860,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,5.99,0,0.06,N,4
27,30000,RENT,4.0,EDUCATION,B,10000,10.74,1,0.33,N,10
27,185300,MORTGAGE,11.0,MEDICAL,D,35000,,1,0.16,Y,5
28,59000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,9.63,1,0.2,N,10
25,84000,RENT,1.0,VENTURE,E,8000,16.45,1,0.1,N,2
23,26000,RENT,1.0,PERSONAL,C,4000,12.87,1,0.15,Y,3
23,85000,RENT,7.0,EDUCATION,D,15000,14.59,0,0.18,N,4
22,48000,RENT,1.0,PERSONAL,C,14000,13.92,1,0.29,N,3
33,48000,RENT,17.0,DEBTCONSOLIDATION,B,3500,11.86,0,0.07,N,10
29,27919,RENT,,VENTURE,B,5000,,0,0.18,N,10
25,70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15600,11.71,0,0.22,N,3
23,30000,RENT,1.0,MEDICAL,C,5200,15.96,0,0.17,Y,3
24,35000,RENT,8.0,MEDICAL,B,13400,,1,0.38,N,3
22,59317,RENT,5.0,VENTURE,B,5000,11.48,0,0.08,N,4
27,60000,MORTGAGE,7.0,MEDICAL,B,3400,,0,0.06,N,7
21,35000,OWN,2.0,MEDICAL,A,11000,7.88,0,0.31,N,2
46,107000,OWN,17.0,VENTURE,C,4000,13.49,0,0.04,N,14
26,57600,RENT,10.0,DEBTCONSOLIDATION,D,2150,15.62,1,0.04,Y,3
23,100000,MORTGAGE,0.0,PERSONAL,A,7000,8.59,0,0.07,N,3
22,75000,OWN,6.0,EDUCATION,A,4800,8.0,0,0.06,N,2
25,30000,RENT,3.0,VENTURE,D,10500,16.29,1,0.35,N,2
30,37600,RENT,2.0,EDUCATION,C,15000,13.06,1,0.4,Y,10
37,37000,OWN,5.0,VENTURE,B,6075,11.86,0,0.16,N,14
23,62000,MORTGAGE,6.0,EDUCATION,B,1800,11.71,0,0.03,N,3
26,52000,MORTGAGE,10.0,PERSONAL,A,3000,9.63,0,0.06,N,3
22,59000,OTHER,3.0,HOMEIMPROVEMENT,D,12000,,1,0.2,Y,4
29,52000,RENT,11.0,PERSONAL,B,4500,9.91,0,0.09,N,10
25,52000,MORTGAGE,7.0,MEDICAL,A,6000,7.66,0,0.12,N,2
30,119000,MORTGAGE,14.0,PERSONAL,C,25000,12.73,0,0.21,Y,8
25,33000,RENT,3.0,VENTURE,A,10000,7.51,0,0.3,N,4
25,39000,RENT,3.0,MEDICAL,E,18000,17.19,1,0.46,N,3
37,85000,MORTGAGE,19.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.12,N,16
39,38400,RENT,5.0,VENTURE,B,10850,10.99,0,0.28,N,14
36,48000,RENT,2.0,MEDICAL,C,20000,13.61,1,0.42,N,14
24,40000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.12,0,0.09,N,3
31,13000,RENT,0.0,VENTURE,C,8000,12.84,1,0.62,N,10
23,72000,MORTGAGE,7.0,MEDICAL,B,5975,,0,0.08,N,3
25,65000,MORTGAGE,2.0,MEDICAL,B,10000,10.75,0,0.15,N,4
34,12000,OWN,0.0,HOMEIMPROVEMENT,B,3250,10.99,1,0.27,N,5
22,24000,RENT,0.0,DEBTCONSOLIDATION,C,3000,,1,0.13,N,4
28,31800,RENT,2.0,MEDICAL,D,8500,16.07,1,0.27,N,10
24,25344,MORTGAGE,5.0,MEDICAL,D,4000,16.49,1,0.16,Y,3
33,124000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,14000,6.03,0,0.11,N,10
23,85000,RENT,5.0,DEBTCONSOLIDATION,A,10000,6.17,0,0.12,N,4
35,19000,RENT,2.0,HOMEIMPROVEMENT,C,3300,13.85,1,0.17,N,6
26,30000,RENT,3.0,MEDICAL,D,3600,15.99,1,0.12,N,4
28,34000,MORTGAGE,12.0,MEDICAL,D,3500,15.58,1,0.1,N,6
53,80000,OWN,8.0,PERSONAL,A,15000,6.62,0,0.19,N,24
42,18000,RENT,3.0,VENTURE,A,8000,6.91,1,0.44,N,17
30,180000,MORTGAGE,5.0,MEDICAL,A,14000,6.03,0,0.08,N,9
26,154000,MORTGAGE,5.0,MEDICAL,B,12400,11.83,0,0.08,N,4
43,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000,14.46,1,0.19,Y,13
26,45500,RENT,2.0,EDUCATION,B,9400,9.91,0,0.21,N,2
23,58650,RENT,7.0,MEDICAL,C,15000,13.43,1,0.22,Y,4
26,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,E,16800,16.4,1,0.23,Y,4
28,12000,RENT,1.0,HOMEIMPROVEMENT,D,1000,16.32,1,0.08,Y,9
21,33600,RENT,2.0,MEDICAL,B,12000,11.12,1,0.36,N,3
22,45996,RENT,0.0,MEDICAL,D,3000,15.62,1,0.07,Y,2
29,45000,RENT,1.0,HOMEIMPROVEMENT,A,6000,5.79,1,0.13,N,10
26,62900,MORTGAGE,4.0,MEDICAL,A,11000,7.9,1,0.15,N,3
26,116000,MORTGAGE,5.0,VENTURE,C,5000,,1,0.04,Y,3
22,47000,RENT,5.0,MEDICAL,D,20000,16.77,1,0.43,N,3
32,18000,OWN,0.0,VENTURE,A,4750,7.88,1,0.26,N,6
24,72400,MORTGAGE,4.0,HOMEIMPROVEMENT,C,35000,13.99,0,0.48,N,4
29,100000,RENT,0.0,EDUCATION,C,5000,12.23,0,0.05,N,8
27,60000,RENT,11.0,VENTURE,B,25000,,1,0.42,N,8
22,54000,RENT,4.0,EDUCATION,C,8000,13.48,1,0.15,Y,3
31,33276,RENT,2.0,MEDICAL,F,8400,18.43,1,0.25,Y,5
24,78386,OWN,3.0,EDUCATION,A,4000,5.42,0,0.05,N,3
39,44000,RENT,11.0,MEDICAL,D,1800,14.91,1,0.04,N,17
30,37600,RENT,2.0,MEDICAL,C,15000,13.06,1,0.4,Y,7
22,75000,RENT,6.0,EDUCATION,C,2000,13.43,0,0.03,N,3
22,34000,RENT,2.0,EDUCATION,D,10000,,1,0.29,Y,3
28,47000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,8.88,1,0.13,N,6
25,36000,MORTGAGE,6.0,MEDICAL,D,10000,,1,0.28,N,2
23,50000,MORTGAGE,1.0,PERSONAL,A,9000,,0,0.18,N,2
22,19200,MORTGAGE,3.0,EDUCATION,D,5000,15.33,1,0.26,Y,2
28,48000,RENT,4.0,VENTURE,D,2000,14.96,0,0.04,N,5
21,11000,MORTGAGE,3.0,VENTURE,E,4575,17.74,1,0.42,Y,3
32,32423,RENT,10.0,HOMEIMPROVEMENT,B,8475,,1,0.26,N,6
34,93100,RENT,2.0,HOMEIMPROVEMENT,C,8000,,0,0.09,N,9
23,27000,OWN,,EDUCATION,B,5000,10.65,0,0.19,N,4
32,73527,MORTGAGE,11.0,EDUCATION,B,12000,12.42,0,0.16,N,7
24,59393,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2400,12.69,0,0.04,N,4
37,45000,OWN,5.0,VENTURE,A,10800,6.03,0,0.24,N,14
23,33000,OWN,5.0,VENTURE,B,3600,11.58,0,0.11,N,4
23,82000,MORTGAGE,0.0,MEDICAL,A,14400,,0,0.18,N,2
21,30000,MORTGAGE,0.0,EDUCATION,B,2400,11.71,0,0.08,N,3
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2
32,64000,MORTGAGE,2.0,EDUCATION,A,8000,6.76,0,0.13,N,7
27,122000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.07,N,6
22,48996,RENT,0.0,PERSONAL,D,8000,14.96,1,0.16,Y,2
36,138000,MORTGAGE,0.0,VENTURE,C,10000,13.98,0,0.07,Y,15
26,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,6.62,0,0.11,N,4
24,150000,MORTGAGE,3.0,MEDICAL,C,15000,,0,0.1,N,2
28,115000,MORTGAGE,3.0,MEDICAL,A,18500,,0,0.16,N,7
27,40000,RENT,1.0,MEDICAL,C,7200,13.22,0,0.18,N,6
29,33000,RENT,2.0,EDUCATION,C,1700,15.23,0,0.05,Y,5
38,34000,MORTGAGE,14.0,VENTURE,D,8000,15.62,1,0.24,N,11
22,27000,RENT,0.0,VENTURE,D,5000,,1,0.19,Y,2
22,34000,RENT,0.0,MEDICAL,D,10000,15.28,1,0.29,Y,3
55,78000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,8000,,1,0.1,N,29
24,10000,RENT,8.0,PERSONAL,A,3000,7.9,1,0.3,N,3
33,106000,MORTGAGE,2.0,EDUCATION,A,6000,8.49,0,0.06,N,8
32,30000,MORTGAGE,2.0,EDUCATION,D,6000,15.31,0,0.2,Y,8
25,42000,RENT,2.0,DEBTCONSOLIDATION,D,10000,14.91,1,0.24,Y,3
25,50000,MORTGAGE,6.0,PERSONAL,A,12800,7.49,1,0.26,N,4
22,34000,RENT,3.0,DEBTCONSOLIDATION,A,4975,7.51,1,0.15,N,2
27,120000,MORTGAGE,7.0,EDUCATION,A,3775,,0,0.03,N,6
32,30960,RENT,5.0,VENTURE,B,5000,11.49,0,0.16,N,10
65,76000,RENT,3.0,HOMEIMPROVEMENT,B,35000,10.99,1,0.46,N,28
26,33600,RENT,4.0,DEBTCONSOLIDATION,B,6000,10.71,0,0.18,N,3
23,85000,RENT,7.0,MEDICAL,B,10000,11.89,0,0.12,N,4
29,74000,RENT,0.0,VENTURE,E,18000,17.04,1,0.24,Y,10
23,50000,RENT,1.0,DEBTCONSOLIDATION,A,12000,6.54,0,0.24,N,3
28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.17,N,6
27,87988,MORTGAGE,5.0,DEBTCONSOLIDATION,C,20000,12.84,0,0.23,Y,10
23,34780,RENT,5.0,PERSONAL,D,7500,12.61,0,0.22,N,4
31,36000,RENT,2.0,VENTURE,D,2800,16.0,1,0.08,N,9
24,20796,RENT,2.0,VENTURE,A,7500,7.88,1,0.36,N,3
24,66766,MORTGAGE,,HOMEIMPROVEMENT,A,9000,6.99,0,0.13,N,2
31,82000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,9000,5.42,0,0.11,N,10
24,88000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.27,N,2
25,225000,MORTGAGE,0.0,VENTURE,F,25000,18.67,0,0.11,N,2
36,33600,RENT,3.0,EDUCATION,B,12000,11.36,1,0.36,N,16
24,73399,RENT,0.0,EDUCATION,D,27000,,1,0.37,N,2
23,66000,RENT,4.0,DEBTCONSOLIDATION,E,10250,14.38,1,0.16,N,4
32,70000,RENT,2.0,EDUCATION,A,9850,7.75,0,0.14,N,5
36,50000,RENT,5.0,EDUCATION,A,6500,,0,0.13,N,15
21,18000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.9,1,0.17,N,2
35,25380,MORTGAGE,3.0,DEBTCONSOLIDATION,D,5000,,1,0.2,N,10
25,67500,RENT,2.0,EDUCATION,A,7200,7.88,0,0.11,N,4
34,128148,MORTGAGE,2.0,DEBTCONSOLIDATION,A,15000,5.99,0,0.12,N,6
24,54000,RENT,0.0,HOMEIMPROVEMENT,D,16000,15.65,1,0.3,N,4
29,48000,RENT,4.0,MEDICAL,B,10000,10.62,0,0.21,N,10
24,48000,MORTGAGE,0.0,EDUCATION,B,4400,11.83,0,0.09,N,2
41,34560,RENT,8.0,DEBTCONSOLIDATION,D,7550,16.89,1,0.22,N,14
37,12360,RENT,3.0,EDUCATION,B,4000,9.99,1,0.32,N,13
26,33800,RENT,4.0,EDUCATION,C,13000,13.57,1,0.38,N,4
22,23000,RENT,2.0,EDUCATION,C,7750,,1,0.34,Y,4
25,42264,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.71,0,0.07,N,2
22,34000,RENT,2.0,HOMEIMPROVEMENT,D,11000,15.99,1,0.32,N,3
30,64698,RENT,11.0,MEDICAL,D,9000,16.0,1,0.12,Y,5
25,54000,RENT,,PERSONAL,D,12000,16.77,1,0.22,N,4
26,12000,OWN,6.0,EDUCATION,B,2500,9.99,1,0.21,N,3
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2
26,53000,RENT,2.0,VENTURE,E,18000,17.19,1,0.34,Y,3
33,24947,RENT,3.0,HOMEIMPROVEMENT,B,6625,12.69,1,0.27,N,9
25,33168,MORTGAGE,9.0,PERSONAL,C,6000,15.96,1,0.18,N,4
33,72000,RENT,6.0,VENTURE,C,1925,14.35,1,0.03,Y,10
25,70000,MORTGAGE,9.0,EDUCATION,B,16000,12.18,0,0.23,N,4
22,85992,MORTGAGE,6.0,DEBTCONSOLIDATION,D,3500,14.74,1,0.04,Y,3
29,48000,OWN,0.0,VENTURE,C,6000,14.27,0,0.13,N,7
28,69996,RENT,8.0,DEBTCONSOLIDATION,A,3500,6.62,0,0.05,N,9
23,30000,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.49,1,0.33,N,2
25,54000,MORTGAGE,,DEBTCONSOLIDATION,C,12000,12.73,1,0.22,N,4
35,20000,RENT,4.0,EDUCATION,D,6000,15.99,0,0.3,N,5
24,155000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0,0.08,N,4
22,20008,RENT,2.0,EDUCATION,B,10000,10.95,1,0.5,N,2
23,52000,OWN,1.0,PERSONAL,B,10000,11.14,0,0.19,N,2
24,33000,RENT,1.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.61,N,3
25,32200,RENT,1.0,VENTURE,D,10000,16.77,1,0.31,Y,4
24,100000,MORTGAGE,5.0,PERSONAL,B,14000,10.75,0,0.14,N,3
38,30000,MORTGAGE,8.0,PERSONAL,C,10000,11.22,0,0.33,Y,17
24,33198,RENT,3.0,MEDICAL,C,7000,14.27,1,0.21,N,3
30,49110,RENT,2.0,EDUCATION,B,19775,12.42,1,0.4,N,10
35,75573,MORTGAGE,9.0,HOMEIMPROVEMENT,B,22000,9.88,0,0.29,N,8
22,41000,RENT,5.0,VENTURE,A,14000,,1,0.34,N,3
24,54000,MORTGAGE,7.0,PERSONAL,A,5000,5.42,0,0.09,N,4
22,97000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,14000,11.48,1,0.14,N,2
31,31400,RENT,7.0,PERSONAL,C,3000,,1,0.1,N,10
33,16000,MORTGAGE,0.0,MEDICAL,A,6000,7.14,1,0.38,N,5
27,125000,RENT,3.0,DEBTCONSOLIDATION,B,20000,9.25,0,0.16,N,8
25,26400,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4000,10.74,0,0.15,N,3
31,35000,RENT,6.0,MEDICAL,C,11700,13.06,1,0.33,N,9
24,34500,RENT,4.0,MEDICAL,B,12000,10.38,1,0.35,N,2
45,59000,MORTGAGE,5.0,MEDICAL,A,9000,7.9,0,0.15,N,16
38,48000,OWN,,VENTURE,A,7600,7.88,0,0.16,N,11
32,46000,RENT,0.0,DEBTCONSOLIDATION,D,3000,16.29,1,0.07,N,6
24,30000,RENT,3.0,MEDICAL,D,5300,15.28,1,0.18,Y,3
24,98000,MORTGAGE,2.0,PERSONAL,C,5000,13.22,1,0.05,Y,3
23,21000,RENT,3.0,PERSONAL,B,10000,12.21,1,0.48,N,4
28,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,6.92,0,0.17,N,7
22,54000,RENT,4.0,DEBTCONSOLIDATION,C,1300,14.27,1,0.02,Y,2
25,42000,RENT,1.0,MEDICAL,B,6000,,0,0.14,N,4
29,70000,RENT,0.0,PERSONAL,B,4000,10.99,0,0.06,N,5
23,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4800,10.65,1,0.16,N,3
22,75000,RENT,0.0,VENTURE,A,10000,6.54,0,0.13,N,4
23,54000,RENT,7.0,MEDICAL,B,4500,,1,0.08,N,3
29,40800,RENT,,VENTURE,B,2700,11.71,0,0.07,N,7
24,21600,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2000,14.84,1,0.09,N,2
25,32000,RENT,9.0,DEBTCONSOLIDATION,C,6000,12.99,1,0.19,Y,2
32,34000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,2800,9.32,0,0.08,N,7
22,60000,MORTGAGE,6.0,PERSONAL,A,10000,8.9,0,0.17,N,4
28,19200,RENT,0.0,MEDICAL,C,9250,14.22,1,0.48,N,9
24,73600,MORTGAGE,7.0,HOMEIMPROVEMENT,B,24000,11.36,0,0.33,N,2
26,22406,RENT,5.0,PERSONAL,A,2500,6.76,1,0.11,N,4
24,63000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,,0,0.11,N,3
23,30000,RENT,3.0,VENTURE,B,5600,,0,0.19,N,4
22,30000,MORTGAGE,4.0,EDUCATION,B,5000,11.89,1,0.17,N,4
28,54000,RENT,2.0,HOMEIMPROVEMENT,D,12000,15.31,1,0.22,N,6
47,12000,OWN,,MEDICAL,B,1950,12.69,1,0.16,N,12
28,42000,RENT,4.0,MEDICAL,A,5000,5.42,0,0.12,N,5
39,24000,RENT,,VENTURE,C,8000,13.8,1,0.33,N,12
24,29000,RENT,1.0,MEDICAL,B,4000,9.96,1,0.14,N,3
30,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,6.62,0,0.2,N,7
28,30000,RENT,0.0,DEBTCONSOLIDATION,A,10000,9.32,1,0.33,N,7
23,130000,MORTGAGE,,MEDICAL,A,6000,5.42,0,0.05,N,2
23,42000,RENT,7.0,VENTURE,A,9000,8.49,0,0.21,N,4
30,65000,MORTGAGE,6.0,PERSONAL,A,17500,,0,0.27,N,8
30,40000,RENT,1.0,DEBTCONSOLIDATION,A,5500,7.74,0,0.14,N,10
26,74800,MORTGAGE,3.0,MEDICAL,D,10000,14.54,1,0.11,N,3
35,648000,MORTGAGE,6.0,PERSONAL,E,10000,17.19,1,0.02,Y,8
23,95000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,19800,13.22,1,0.21,Y,3
26,42000,RENT,4.0,DEBTCONSOLIDATION,B,14000,9.45,1,0.33,N,2
27,78200,OWN,4.0,MEDICAL,E,35000,17.99,1,0.38,Y,7
32,73000,RENT,0.0,EDUCATION,B,22400,12.69,1,0.31,N,5
34,14400,RENT,2.0,PERSONAL,B,2500,10.0,1,0.17,N,5
21,59000,RENT,4.0,MEDICAL,C,5000,14.22,1,0.08,N,3
27,35040,RENT,11.0,MEDICAL,B,2000,10.99,0,0.06,N,10
25,36000,RENT,6.0,PERSONAL,B,15000,,1,0.42,N,4
22,39600,RENT,4.0,DEBTCONSOLIDATION,D,3600,17.49,1,0.09,Y,3
22,179000,MORTGAGE,2.0,VENTURE,B,25000,10.99,0,0.14,N,4
58,900000,RENT,18.0,DEBTCONSOLIDATION,C,19600,13.98,0,0.02,N,28
29,33000,RENT,0.0,EDUCATION,C,6000,15.23,0,0.18,N,6
36,36000,OWN,11.0,VENTURE,A,15000,7.9,0,0.42,N,12
24,88000,MORTGAGE,8.0,DEBTCONSOLIDATION,F,30000,18.62,1,0.34,N,3
28,74400,MORTGAGE,7.0,MEDICAL,B,12000,,0,0.16,N,6
24,15000,RENT,8.0,DEBTCONSOLIDATION,C,4200,13.11,1,0.28,Y,2
23,24000,RENT,2.0,MEDICAL,B,2800,11.49,1,0.12,N,4
23,29000,MORTGAGE,7.0,PERSONAL,A,6000,7.88,1,0.21,N,2
23,47840,RENT,7.0,MEDICAL,B,12000,12.69,0,0.25,N,4
24,30000,RENT,4.0,DEBTCONSOLIDATION,E,3000,19.29,1,0.1,Y,2
27,124100,RENT,3.0,MEDICAL,C,10175,12.99,1,0.07,N,6
25,29004,RENT,0.0,PERSONAL,C,5600,13.79,1,0.19,N,4
28,14400,RENT,2.0,VENTURE,C,4800,14.65,1,0.33,Y,9
31,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,8000,7.49,0,0.15,N,9
22,19680,RENT,2.0,EDUCATION,D,7750,14.83,1,0.39,Y,3
24,80400,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.15,N,2
28,54000,RENT,2.0,EDUCATION,D,10000,16.49,1,0.19,Y,7
24,32000,RENT,,MEDICAL,A,4500,7.29,0,0.14,N,4
26,38000,RENT,10.0,VENTURE,B,10000,,0,0.26,N,3
23,112995,RENT,7.0,VENTURE,A,2500,7.37,0,0.02,N,3
28,30000,MORTGAGE,3.0,MEDICAL,C,6000,13.98,0,0.2,Y,8
25,54000,RENT,6.0,DEBTCONSOLIDATION,D,14000,14.59,1,0.26,Y,4
34,70000,MORTGAGE,5.0,VENTURE,A,6000,,0,0.09,N,6
22,49000,MORTGAGE,2.0,VENTURE,C,5000,11.28,1,0.1,Y,4
26,32352,RENT,0.0,VENTURE,D,5000,14.84,1,0.15,N,4
23,24091,MORTGAGE,5.0,PERSONAL,C,3500,12.99,0,0.15,Y,2
26,60000,RENT,5.0,DEBTCONSOLIDATION,A,12000,6.62,0,0.2,N,2
34,33000,RENT,5.0,DEBTCONSOLIDATION,A,4500,,0,0.14,N,9
25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,7200,18.53,1,0.09,N,3
33,57492,RENT,1.0,MEDICAL,B,20000,12.53,1,0.35,N,10
23,34000,RENT,5.0,VENTURE,C,8500,13.92,1,0.25,N,3
22,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0.36,N,3
24,64500,MORTGAGE,8.0,EDUCATION,C,1200,14.72,0,0.02,N,2
26,12000,RENT,,VENTURE,A,5000,6.92,1,0.42,N,4
28,57936,RENT,2.0,MEDICAL,D,13650,14.42,1,0.24,N,10
34,44000,RENT,2.0,VENTURE,B,4000,10.36,0,0.09,N,9
27,73680,MORTGAGE,11.0,DEBTCONSOLIDATION,E,10000,17.93,1,0.14,Y,6
27,60000,MORTGAGE,11.0,MEDICAL,C,6000,13.35,0,0.1,N,8
27,37793,RENT,11.0,VENTURE,B,17625,12.69,1,0.47,N,7
36,35000,RENT,1.0,VENTURE,B,10000,,0,0.29,N,15
29,188000,RENT,0.0,HOMEIMPROVEMENT,B,25000,12.18,1,0.13,N,5
28,44049,RENT,3.0,VENTURE,B,14000,,1,0.32,N,8
25,49000,MORTGAGE,9.0,PERSONAL,A,7000,6.99,0,0.14,N,3
27,42000,RENT,0.0,DEBTCONSOLIDATION,B,14000,9.88,1,0.33,N,5
25,56544,RENT,3.0,EDUCATION,B,23000,,1,0.41,N,2
23,39000,RENT,5.0,PERSONAL,C,8400,13.79,1,0.22,N,2
21,21000,RENT,5.0,MEDICAL,F,5000,20.89,1,0.24,N,2
27,78000,MORTGAGE,1.0,VENTURE,A,5125,8.59,0,0.07,N,8
31,55560,RENT,11.0,EDUCATION,B,6000,11.99,0,0.11,N,6
26,53000,OWN,8.0,PERSONAL,B,16000,10.25,0,0.3,N,2
21,8004,RENT,4.0,MEDICAL,A,3000,7.88,1,0.37,N,2
29,60000,MORTGAGE,0.0,EDUCATION,B,2400,10.75,0,0.04,N,9
23,11820,RENT,,DEBTCONSOLIDATION,C,1000,14.65,0,0.08,N,3
30,72000,RENT,2.0,EDUCATION,B,23000,12.18,1,0.32,N,6
22,57200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,7.51,0,0.13,N,3
24,31000,RENT,2.0,EDUCATION,C,10000,14.65,1,0.32,Y,3
26,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,8.49,0,0.06,N,2
27,11808,RENT,,MEDICAL,D,1000,14.91,1,0.08,N,8
24,25000,RENT,3.0,MEDICAL,A,9450,6.62,1,0.38,N,4
23,58000,MORTGAGE,7.0,MEDICAL,C,7200,11.97,1,0.12,N,2
31,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,18000,17.39,1,0.25,Y,10
24,52800,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.87,0,0.15,N,4
